staId,staRetId,staProductName,staBreadcrumb,staOptionName,staChildIdentifier,staParentIdentifier,staUrlId,staPartNumber,staImageCount,staDescription,staMainImage,staShippingWeight,staShippingWeightUnit,staBestSeller1,staBestSeller2,staBestSeller3,staFirstAvailable,staBrand,staItemWeight,staItemWeightUnit,staDimensions,staDimensionsUnit,staAplus,staLastCrawl
554,2,"Odyssey Analog Synthesizer",NULL,"Need to add this",Odyssey,Odyssey,961,ODYSSEY,NULL,"37-key Duophonic Analog Synthesizer with Slimkey keybed, 2 VCOs, LFO, Sample & Hold, VCF, HPF, Ring Mod; ADSR and AR EGs, Noise Generator, CV/Gate/Trig Patch Points, MIDI In (DIN), and USB (Type B)",https://media.sweetwater.com/images/items/1800/Odyssey-xlarge.jpg?v=b71b555beb31a374,0,none,,,,2015-03-31,ARP,0,none,NULL,none,NULL,642
555,2,"Blofeld Synthesizer",NULL,"Need to add this",Blofeld,Blofeld,962,"Blofeld DT WH",NULL,"Digital Desktop Synth Module with Analog Modeling, 1,000-plus Sounds, Up to 25 Voices, Aluminum Control Knobs, USB",https://media.sweetwater.com/images/items/1800/Blofeld-xlarge.jpg?v=abfa1a28fbb88d8c,0,none,,,,2008-01-02,Waldorf,0,none,NULL,none,NULL,643
556,2,"monologue Analog Synthesizer - Gold",NULL,"Need to add this",MonologueGD,MonologueGD,963,MONOLOGUEGD,NULL,"25-key Monophonic Analog Synthesizer, with 2 VCOs, 1 VCF, 1 EG, 1 LFO, and 16-step Sequencer - Gold",https://media.sweetwater.com/images/items/1800/MonologueGD-xlarge.jpg?v=d51bf51b1c65ffe3,0,none,,,,2017-01-12,Korg,0,none,NULL,none,NULL,644
557,2,"Streichfett String Synthesizer",NULL,"Need to add this",Streichfett,Streichfett,964,Streichfett,NULL,"Polyphonic Synth String Module with 2 Sound Engines and Onboard Effects",https://media.sweetwater.com/images/items/1800/Streichfett-xlarge.jpg?v=816841d4448b755a,0,none,,,,2014-08-27,Waldorf,0,none,NULL,none,NULL,645
558,2,"monologue Analog Synthesizer - Red",NULL,"Need to add this",MonologueRD,MonologueRD,965,MONOLOGUERD,NULL,"25-key Monophonic Analog Synthesizer, with 2 VCOs, 1 VCF, 1 EG, 1 LFO, and 16-step Sequencer - Red",https://media.sweetwater.com/images/items/1800/MonologueRD-xlarge.jpg?v=3154823c95adca03,0,none,,,,2017-01-12,Korg,0,none,NULL,none,NULL,646
559,2,"MOTIF-RACK XS",NULL,"Need to add this",MotifXSRack,MotifXSRack,966,"MOTIF-RACK XS",NULL,"Rackmountable Synth with 1000+ Voices, 65 Drum Kits, 355MB Wave Form Data, Cubase AI Software, and USB",https://media.sweetwater.com/images/items/1800/MotifXSRack-xlarge.jpg?v=88adc4b9a095b190,0,none,,,,2008-07-01,Yamaha,0,none,NULL,none,NULL,647
560,2,"Limited Edition Virus TI2 Dark Star",NULL,"Need to add this",VirusTI2PDS,VirusTI2PDS,967,"Virus TI2 Polar Darkstar",NULL,,https://media.sweetwater.com/images/items/1800/VirusTI2PDS-xlarge.jpg?v=630a5100735896bb,0,none,,,,2011-01-25,Access,0,none,NULL,none,NULL,648
561,2,"Virus TI2 Keyboard",NULL,"Need to add this",VirusTI2Key,VirusTI2Key,968,"Virus TI2 Key",NULL,"61-key Analog Modeling Synthesizer and 24-bit/192kHz Audio/MIDI Interface",https://media.sweetwater.com/images/items/1800/VirusTI2Key-xlarge.jpg?v=a6ccd3d82ef6c871,0,none,,,,2009-01-23,Access,0,none,NULL,none,NULL,649
562,2,"Moogerfooger CP-251 Control Processor",NULL,"Need to add this",CP251,CP251,969,CP-251-0000,NULL,"Control Processor for Moog Analog Effects or Other Voltage-controlled Equipment",https://media.sweetwater.com/images/items/1800/CP251-xlarge.jpg?v=b2590be27cd7ab66,0,none,,,,2003-06-03,Moog,0,none,NULL,none,NULL,650
563,2,"Prophet 12 Module",NULL,"Need to add this",Prophet12mod,Prophet12mod,970,DSI-1300,NULL,"12-voice Synthesizer with Four Oscillators, Sub-oscillator, Low- and Highpass Filters, and Analog VCAs Per Voice, Effects, and Arpeggiator",https://media.sweetwater.com/images/items/1800/Prophet12mod-xlarge.jpg?v=f63bbb285bd094ab,0,none,,,,2014-02-10,"Dave Smith Instruments",0,none,NULL,none,NULL,651
564,2,"Virus TI2 Polar",NULL,"Need to add this",VirusTI2Polar,VirusTI2Polar,971,"Virus TI2 Polar",NULL,"37-key Analog Modeling Synthesizer and 24-bit/192kHz USB Audio/MIDI Interface",https://media.sweetwater.com/images/items/1800/VirusTI2Polar-xlarge.jpg?v=f897b966005f5bac,0,none,,,,2009-01-28,Access,0,none,NULL,none,NULL,652
565,2,"microKORG XL+ Synthesizer with Vocoder",NULL,"Need to add this",MicroKorgXLp,MicroKorgXLp,972,MICROXLPLUS,NULL,"37-key 8-voice Synthesizer with 128 Sounds, 16-band Vocoder, Backlit LCD screen, USB Connection, Gooseneck Microphone, and 17 Effects Algorithms",https://media.sweetwater.com/images/items/1800/MicroKorgXLp-xlarge.jpg?v=509494195ff1929e,0,none,,,,2012-11-29,Korg,0,none,NULL,none,NULL,653
566,2,"Blofeld Keyboard - White",NULL,"Need to add this",BlofeldKB,BlofeldKB,973,"Blofeld WH",NULL,"49-key Synthesizer with 25-voice Polyphony, Virtual Analog, Wavetable, and Sample-based Oscillators, 60MB Sample Memory, and Over 1,000 Sounds",https://media.sweetwater.com/images/items/1800/BlofeldKB-xlarge.jpg?v=2a06a90c52c079e1,0,none,,,,2009-03-06,Waldorf,0,none,NULL,none,NULL,654
567,2,"Pocket Operator PO-24 Office",NULL,"Need to add this",PocketOp24,PocketOp24,974,TE010AS024,NULL,"Battery-powered Lo-Fi Rhythm Synthesizer with 16 Synthesized and Sampled Sounds, 16 Effects, 16-step Sequencer, Onboard Speaker, Integrated Stand, and Audio Pulse Sync",https://media.sweetwater.com/images/items/1800/PocketOp24-xlarge.jpg?v=1a789116beb1a660,0,none,,,,2016-03-25,"Teenage Engineering",0,none,NULL,none,NULL,655
568,2,"Odyssey Synthesizer Module - Black/Orange",NULL,"Need to add this",OdysseyModR3,OdysseyModR3,975,ARPMODULE3,NULL,"Duophonic Analog Synthesizer Module with 2 VCOs, LFO, Sample and Hold, VCF, HPF, Ring Mod; ADSR and AR EGs, Noise Generator, CV/Gate/Trig Patch Points, MIDI in (DIN), and USB (Type B)",https://media.sweetwater.com/images/items/1800/OdysseyModR3-xlarge.jpg?v=7ef74f4130eb0d1a,0,none,,,,2016-11-22,ARP,0,none,NULL,none,NULL,656
569,2,"TB-3 Touch Bassline",NULL,"Need to add this",TB3,TB3,976,TB-3,NULL,"TB Style Bass Synthesizer with 134 Sounds",https://media.sweetwater.com/images/items/1800/TB3-xlarge.jpg?v=160478fd59444d1f,0,none,,,,2014-03-19,Roland,0,none,NULL,none,NULL,657
570,2,"monologue Analog Synthesizer - Silver",NULL,"Need to add this",MonologueSV,MonologueSV,977,MONOLOGUESV,NULL,"25-key Monophonic Analog Synthesizer, with 2 VCOs, 1 VCF, 1 EG, 1 LFO, and 16-step Sequencer - Silver",https://media.sweetwater.com/images/items/1800/MonologueSV-xlarge.jpg?v=7def477ca0ab2dc6,0,none,,,,2017-01-12,Korg,0,none,NULL,none,NULL,658
571,2,"Mopho x4 4-voice Analog Synthesizer",NULL,"Need to add this",MophoX4,MophoX4,978,DSI-2204,NULL,"44-key 4-voice Analog Synthesizer with Aftertouch; 2 Oscillators, 2 Sub-octave Generators, 1 Lowpass Filter, 3 Envelope Generators, and 4 LFOs per Voice",https://media.sweetwater.com/images/items/1800/MophoX4-xlarge.jpg?v=5e329412794ca726,0,none,,,,2012-08-14,"Dave Smith Instruments",0,none,NULL,none,NULL,659
572,2,"Sequencer Complement A Portable Expansion Cabinet Reissue",NULL,"Need to add this",SequencerCAP,SequencerCAP,979,,NULL,"Moog Sequencer Complement A for Model 15 and Synthesizer IIIp Modular Synthesizers with 1 x 960 Sequential Controller, 1 x 961 Interface, and 1 x 962 Sequential Switch",https://media.sweetwater.com/images/items/1800/SequencerCAP-xlarge.jpg?v=6ad0385f9983bf51,0,none,,,,2018-05-01,Moog,0,none,NULL,none,NULL,660
573,2,"Blofeld Keyboard - Black",NULL,"Need to add this",BlofeldKBBk,BlofeldKBBk,980,"Blofeld BK",NULL,"49-key Synthesizer with 25-voice Polyphony, Virtual Analog, Wavetable, and Sample-based Oscillators, 60MB Sample Memory, and Over 1,000 Sounds",https://media.sweetwater.com/images/items/1800/BlofeldKBBk-xlarge.jpg?v=976b8e1715ede93e,0,none,,,,2011-03-28,Waldorf,0,none,NULL,none,NULL,661
574,2,"Omega 8",NULL,"Need to add this",Omega8,Omega8,981,"Omega 8",NULL,"4-rackspace, 8-voice Stereo Multitimbral Analog Synth Module with 2 VCOs, 2 VCFs, 2 Filter Expansion Slots, 3 Multi-stage EGs, 3 LFOs, and Individual Voice Outputs",https://media.sweetwater.com/images/items/1800/Omega8-xlarge.jpg?v=da69e8895213e0f3,0,none,,,,2015-06-08,"Studio Electronics",0,none,NULL,none,NULL,662
575,2,"System-1 Plug-Out Synthesizer",NULL,"Need to add this",System1,System1,982,SYSTEM-1,NULL,"25-key Synthesizer Keyboard with Plug-out Technology",https://media.sweetwater.com/images/items/1800/System1-xlarge.jpg?v=51d7bd604598ef94,0,none,,,,2014-06-23,Roland,0,none,NULL,none,NULL,663
576,2,"DK-01 Boutique Module Dock",NULL,"Need to add this",DK01,DK01,983,DK-01,NULL,"Boutique Series Module Case with 2-position Tilt Stand Legs",https://media.sweetwater.com/images/items/1800/DK01-xlarge.jpg?v=c5a601e7e7ef6680,0,none,,,,2016-11-02,Roland,0,none,NULL,none,NULL,664
577,2,"uZeus Boost / Mantis Universal Adapter",NULL,"Need to add this",ZeusBoost,ZeusBoost,984,"microZeus Boost",NULL,"Power Adapter for Mantis Cases and uZeus Power Supply/Happy Ending Kit",https://media.sweetwater.com/images/items/1800/ZeusBoost-xlarge.jpg?v=87d29fcc754d0b0b,0,none,,,,2017-03-21,"Tiptop Audio",0,none,NULL,none,NULL,665
578,2,"kaossilator 2S Handheld Synthesizer",NULL,"Need to add this",KO2S,KO2S,985,KO2S,NULL,"Handheld Synthesizer with Touchpad, Battery Power, 150 sounds, Loop Recording with Sound-on-sound, Gate Arpeggiator, and 35 Musical Scales",https://media.sweetwater.com/images/items/1800/KO2S-xlarge.jpg?v=c6999aaf104b387d,0,none,,,,2015-04-27,Korg,0,none,NULL,none,NULL,666
579,2,"Peak Stand",NULL,"Need to add this",PeakModStd,PeakModStd,986,AMS-PEAK-STAND,NULL,"Aluminum Stands for Peak Synthesizer Module",https://media.sweetwater.com/images/items/1800/PeakModStd-xlarge.jpg?v=7b649810bd4dc2df,0,none,,,,2017-07-14,Novation,0,none,NULL,none,NULL,667
580,2,"PO-20 Series Super Set Bundle",NULL,"Need to add this",PocketOp20Bn,PocketOp20Bn,987,010BL021,NULL,"Synthesizer Bundle with PO-20, PO-24, and PO-28 Pocket Operator Synthesizers; 3 Cases; and 3 Sync Cables",https://media.sweetwater.com/images/items/1800/PocketOp20Bn-xlarge.jpg?v=98bf94f072288be1,0,none,,,,2018-12-17,"Teenage Engineering",0,none,NULL,none,NULL,668
581,2,"Toraiz AS-1 Monophonic Analog Synthesizer",NULL,"Need to add this",ToraizAS1,ToraizAS1,988,"TORAIZ AS-1",NULL,"Monophonic Analog Synthesizer Module with Digital Recall, 13-note Touchpad Keyboard, Ribbon Controller, Sequencer, and 7 Onboard Effects",https://media.sweetwater.com/images/items/1800/ToraizAS1-xlarge.jpg?v=a2952df421809243,0,none,,,,2017-03-28,"Pioneer DJ",0,none,NULL,none,NULL,669
582,2,"Prophet 12 61-key Synthesizer",NULL,"Need to add this",Prophet12d1,Prophet12,989,DSI-2300,NULL,"61-key 12-voice Synthesizer with Four Oscillators, Sub-oscillator, Low- and High-pass Filters, and Analog VCAs Per Voice; Effects; and Arpeggiator",https://media.sweetwater.com/images/items/1800/Prophet12-xlarge.jpg?v=a1ed8f22cb056b8f,0,none,,,,2013-06-14,"Dave Smith Instruments",0,none,NULL,none,NULL,670
583,2,"System-1m Plug-out Synthesizer",NULL,"Need to add this",System1m,System1m,990,SYSTEM-1M,NULL,"84HP Semi-modular Synth with Plug-out Technology and CV and Gate Connectivity",https://media.sweetwater.com/images/items/1800/System1m-xlarge.jpg?v=ccab567a376d44c1,0,none,,,,2015-05-06,Roland,0,none,NULL,none,NULL,671
584,2,"Fusebox Synthesizer with Patternator - Limited Edition Black",NULL,"Need to add this",FuseboxBk,FuseboxBk,991,FuseboxBK,NULL,"Analog Synthesizer Module with 3 VCOs, 12dB Multimode Filter, Pattern Sequencer, Arpeggiator, MIDI in/out/thru, and CV/Gate - Black",https://media.sweetwater.com/images/items/1800/FuseboxBk-xlarge.jpg?v=7410f22b6e6fad9e,0,none,,,,2018-10-30,"Analogue Solutions",0,none,NULL,none,NULL,672
585,2,"littleBits Synth Kit",NULL,"Need to add this",SynthKit,SynthKit,992,SYNTHKIT,NULL,"Battery-powered Modular Analog Synthesizer Kit with 12 Magnetically Connectable Modules and Instruction for 10 Complete Projects",https://media.sweetwater.com/images/items/1800/SynthKit-xlarge.jpg?v=f1bd10bd7a6680f1,0,none,,,,2014-12-05,Korg,0,none,NULL,none,NULL,673
586,2,"monotron DUO",NULL,"Need to add this",monotronDUO,monotronDUO,993,MONOTRONDUO,NULL,"Portable True-analog Ribbon Synthesizer with Dual Oscillators, Cross Modulation, Classic Analog Filter, Internal Speaker, Aux Input, and Headphone Jack",https://media.sweetwater.com/images/items/1800/monotronDUO-xlarge.jpg?v=2a27233551736ca3,0,none,,,,2012-02-15,Korg,0,none,NULL,none,NULL,674
587,2,"8 Step Program Analog Expression / CV Sequencer Pedal",NULL,"Need to add this",8StepProg,8StepProg,994,8STEP,NULL,"8-step Analog Expression/CV Sequencer with Tap Tempo, MIDI Clock Sync, Multiple Run Modes, and Multiple Time Division Modes",https://media.sweetwater.com/images/items/750/8StepProg-large.jpg?v=8db794dd18253888,0,none,,,,2013-04-18,Electro-Harmonix,0,none,NULL,none,NULL,675
588,2,"PO-10 Series Super Set Bundle",NULL,"Need to add this",PocketOp10Bn,PocketOp10Bn,995,010BL011,NULL,"Synthesizer Bundle with PO-12, PO-14, and PO-16 Pocket Operator Synthesizers; 3 CA-X Cases; and 3 Sync Cables",https://media.sweetwater.com/images/items/1800/PocketOp10Bn-xlarge.jpg?v=4fab2e233be2de89,0,none,,,,2018-12-18,"Teenage Engineering",0,none,NULL,none,NULL,676
589,2,"VX-351 Control Voltage Expander for Voyager",NULL,"Need to add this",VX351,VX351,996,VX-351,NULL,"Control Voltage Expander Adds Modular Synthesis Capability to the Moog Voyager",https://media.sweetwater.com/images/items/1800/VX351-xlarge.jpg?v=dd59590684616d43,0,none,,,,2003-05-02,Moog,0,none,NULL,none,NULL,677
590,2,"Sonogenic 37-key Keytar - Red",NULL,"Need to add this",SHS500Rd,SHS500Rd,997,SHS500RD,NULL,"37-note Keytar with Mini Keys, Modulation Wheel, and Bluetooth MIDI Connectivity - Red",https://media.sweetwater.com/images/items/1800/SHS500Rd-xlarge.jpg?v=52a71743c7f0d96c,0,none,,,,2019-01-24,Yamaha,0,none,NULL,none,NULL,678
591,2,"Odyssey FSQ Analog Synthesizer with SQ1 Sequencer - Rev2",NULL,"Need to add this",OdysseyFSSQ2,OdysseyFSSQ2,998,ODYSSEYFSQ2,NULL,"37-key Duophonic Analog Synthesizer with 2 VCOs, LFO, Sample/Hold, VCF, HPF, Ring Mod; ADSR and AR EGs, Noise Generator, CV/Gate/Trig Patch Points, MIDI In (DIN), USB (Type B), and Included SQ-1 Step Sequencer - Black and Gold",https://media.sweetwater.com/images/items/1800/OdysseyFSSQ2-xlarge.jpg?v=bd71fa440613829d,0,none,,,,2018-05-15,ARP,0,none,NULL,none,NULL,679
592,2,"Odyssey FSQ Analog Synthesizer with SQ1 Sequencer - Rev3",NULL,"Need to add this",OdysseyFSSQ3,OdysseyFSSQ3,999,ODYSSEYFSQ3,NULL,"37-key Duophonic Analog Synthesizer with 2 VCOs, LFO, Sample/Hold, VCF, HPF, Ring Mod; ADSR and AR EGs, Noise Generator, CV/Gate/Trig Patch Points, MIDI In (DIN), USB (Type B), and Included SQ-1 Step Sequencer - Black and Orange",https://media.sweetwater.com/images/items/1800/OdysseyFSSQ3-xlarge.jpg?v=563efcef5e4d89e7,0,none,,,,2018-05-15,ARP,0,none,NULL,none,NULL,680
593,2,"Rocket Desktop Synthesizer",NULL,"Need to add this",Rocket,Rocket,1000,Rocket,NULL,"Monophonic Synthesizer with Variable Oscillator,Variable Waveshaping, Analog Filter, Arpeggiator, LFO, Modulation Envelope, Boost Circuit, and USB/MIDI I/O",https://media.sweetwater.com/images/items/1800/Rocket-xlarge.jpg?v=b0b07bca25a71d6d,0,none,,,,2013-03-25,Waldorf,0,none,NULL,none,NULL,681
594,2,"Kross 2-61 Colors Synthesizer Workstation - Limited Edition Neon Orange/Gray",NULL,"Need to add this",Kross2-61NO,Kross2-61NO,1001,KROSS261GO,NULL,"61-key Synth Workstation with Synth-action Keybed, EDS-i Sound Engine, Audio Recorder, Step and MIDI Sequencers, Drum Track, Arpeggiator, and Mic/Line Inputs - Neon Orange/Gray",https://media.sweetwater.com/images/items/1800/Kross2-61NO-xlarge.jpg?v=4b0c35628161c9e0,0,none,,,,2019-01-17,Korg,0,none,NULL,none,NULL,682
595,2,"Kross 2-61 Colors Synthesizer Workstation - Limited Edition Neon Red/Gray",NULL,"Need to add this",Kross2-61NR,Kross2-61NR,1002,KROSS261GR,NULL,"61-key Synth Workstation with Synth-action Keybed, EDS-i Sound Engine, Audio Recorder, Step and MIDI Sequencers, Drum Track, Arpeggiator, and Mic/Line Inputs - Neon Red/Gray",https://media.sweetwater.com/images/items/1800/Kross2-61NR-xlarge.jpg?v=58312a8c1a63feda,0,none,,,,2019-01-17,Korg,0,none,NULL,none,NULL,683
596,2,"Kross 2-61 Colors Synthesizer Workstation - Limited Edition Neon Blue/Gray",NULL,"Need to add this",Kross2-61NB,Kross2-61NB,1003,KROSS261GB,NULL,"61-key Synth Workstation with Synth-action Keybed, EDS-i Sound Engine, Audio Recorder, Step and MIDI Sequencers, Drum Track, Arpeggiator, and Mic/Line Inputs - Neon Blue/Gray",https://media.sweetwater.com/images/items/1800/Kross2-61NB-xlarge.jpg?v=5c6b0432e3dd8e0c,0,none,,,,2019-01-17,Korg,0,none,NULL,none,NULL,684
597,2,"Pulse 2 Analog Synthesizer",NULL,"Need to add this",Pulse2,Pulse2,1004,Pulse2,NULL,"Monophonic Analog Synthesizer Module with 500 Sound Programs, Three Oscillators, One Noise Generator, Cascading Filter, Filter FM, Ring Modulation, and USB",https://media.sweetwater.com/images/items/1800/Pulse2-xlarge.jpg?v=ff7076f8842cb3c1,0,none,,,,2013-10-21,Waldorf,0,none,NULL,none,NULL,685
598,2,"RTG Random Tone Generator Pedal",NULL,"Need to add this",RTG,RTG,1005,RTG,NULL,"Random Tone Generator Pedal with 4-octave+ Range, Speed Control, and Glide (Portamento) Option",https://media.sweetwater.com/images/items/1800/RTG-xlarge.jpg?v=6ea526d395c40027,0,none,,,,2013-01-31,Electro-Harmonix,0,none,NULL,none,NULL,686
599,2,"SH-01A Synthesizer",NULL,"Need to add this",SH01A,SH01A,1006,SH-01A,NULL,"Boutique Series 4-voice Synthesizer Module with 1 VCO, 1 VCF, 1 VCA, 1 LFO, 100-note Step Sequencer, Arpeggiator, 64 Preset Patches, and CV/Gate Output",https://media.sweetwater.com/images/items/1800/SH01A-xlarge.jpg?v=09e2b95469a15e20,0,none,,,,2017-09-11,Roland,0,none,NULL,none,NULL,687
600,2,"Sonogenic 37-key Keytar - Black",NULL,"Need to add this",SHS500Bk,SHS500Bk,1007,SHS500B,NULL,"37-note Keytar with Mini Keys, Modulation Wheel, and Bluetooth MIDI Connectivity - Black",https://media.sweetwater.com/images/items/1800/SHS500Bk-xlarge.jpg?v=63a5428c121ba4c0,0,none,,,,2019-01-24,Yamaha,0,none,NULL,none,NULL,688
601,2,"Dark Time Analog Step Sequencer with Blue LEDs",NULL,"Need to add this",DarkTimeBLnpsd1,DarkTimeBLnpsd1,1008,DODARKTwbnoPS,NULL,,https://media.sweetwater.com/images/items/750/DarkTimeBLnpsd1-large.jpg,0,none,,,,2018-12-28,Doepfer,0,none,NULL,none,NULL,689
602,2,"Dark Time Analog Step Sequencer with Blue LEDs",NULL,"Need to add this",DarkTimeBLnpsd2,DarkTimeBLnpsd2,1009,DODARKTwbnoPS,NULL,,https://media.sweetwater.com/images/items/750/DarkTimeBLnpsd2-large.jpg,0,none,,,,2018-12-29,Doepfer,0,none,NULL,none,NULL,690
603,2,"Seaboard Grand Stage",NULL,"Need to add this",SeaboardG-61d2,SeaboardG-61,1010,ROL-000220,NULL,"61-note USB Keyboard Controller and Synthesizer, with Polyphonic Aftertouch/Pitch Bend, 3 Pedal Inputs, and 2 Software Instruments - Mac",https://media.sweetwater.com/images/items/1800/SeaboardG-61-xlarge.jpg?v=95f0ae7cf9d4a70f,0,none,,,,2015-10-22,ROLI,0,none,NULL,none,NULL,691
604,2,"Synthesizer IIIP Limited-edition Reissue Modular Synthesizer",NULL,"Need to add this",Modular3P,Modular3P,1011,MOD-SYS-3P-01-01,NULL,"Limited-edition 10-oscillator Modular Synthesizer with 36 Handwired Modules in 2 Hand-finished Tolex Cabinets - Patch Cables Included",https://media.sweetwater.com/images/items/1800/Modular3P-xlarge.jpg?v=c05d4a98a55662a3,0,none,,,,2018-03-23,Moog,0,none,NULL,none,NULL,692
605,2,"Boomstar 4072 MKII Analog Synthesizer",NULL,"Need to add this",BoomSt4072v2,BoomSt4072v2,1012,Boomstar4072MKII,NULL,"2-oscillator All-analog Synthesizer Module with an ARP-style Filter",https://media.sweetwater.com/images/items/1800/BoomSt4072v2-xlarge.jpg?v=d93b9f97c497bc6e,0,none,,,,2018-05-21,"Studio Electronics",0,none,NULL,none,NULL,693
